-0.174295 -1.44829 0.871817 1.14813 -0.534135 -0.428455 1.04024 -0.420517 0.362172 0.276739 1.13592 0.280744 -0.14913 -0.787558 -1.69676 0.00101219 -1.70001 
-0.174657 -1.44861 0.871817 1.1474 -0.532181 -0.427697 1.04013 -0.419714 0.360784 0.276279 1.13601 0.280197 -0.150047 -0.79065 -1.69782 0.000982366 -1.7017 
-0.174994 -1.4489 0.871817 1.14669 -0.530276 -0.426955 1.04002 -0.418927 0.359431 0.275831 1.1361 0.279662 -0.150931 -0.793685 -1.69886 0.000953882 -1.70336 
-0.175308 -1.44918 0.871817 1.146 -0.528417 -0.426227 1.03991 -0.418156 0.358111 0.275392 1.13619 0.279137 -0.151781 -0.796663 -1.69988 0.000926835 -1.70499 
-0.175603 -1.44944 0.871816 1.14533 -0.526604 -0.425516 1.03981 -0.4174 0.356825 0.274963 1.13628 0.278624 -0.1526 -0.79959 -1.70088 0.000900744 -1.70658 
-0.175877 -1.44968 0.871815 1.14468 -0.524835 -0.424819 1.03971 -0.416661 0.35557 0.274544 1.13636 0.278122 -0.153391 -0.802465 -1.70186 0.000875863 -1.70815 
-0.176135 -1.4499 0.871814 1.14404 -0.523107 -0.424136 1.03961 -0.415935 0.354345 0.274134 1.13644 0.277629 -0.154152 -0.805291 -1.70282 0.000851924 -1.70969 
-0.176377 -1.45011 0.871813 1.14342 -0.521417 -0.423466 1.03951 -0.415222 0.353148 0.273732 1.13652 0.277146 -0.154886 -0.808067 -1.70377 0.000829177 -1.7112 
-0.176602 -1.4503 0.871812 1.14282 -0.519767 -0.422809 1.03942 -0.414524 0.35198 0.273339 1.1366 0.276672 -0.155596 -0.810797 -1.7047 0.000807163 -1.71268 
-0.176812 -1.45048 0.871811 1.14224 -0.518155 -0.422165 1.03933 -0.413839 0.350839 0.272953 1.13668 0.276208 -0.156282 -0.813481 -1.70562 0.000786141 -1.71414 
-0.177008 -1.45065 0.87181 1.14167 -0.516579 -0.421533 1.03924 -0.413168 0.349724 0.272575 1.13675 0.275753 -0.156944 -0.816122 -1.70652 0.000765637 -1.71557 
-0.177191 -1.45081 0.871808 1.14112 -0.515038 -0.420913 1.03915 -0.412509 0.348634 0.272205 1.13682 0.275307 -0.157585 -0.818721 -1.70741 0.000745978 -1.71698 
-0.177362 -1.45096 0.871806 1.14059 -0.513531 -0.420305 1.03906 -0.411863 0.347569 0.271841 1.13689 0.274869 -0.158205 -0.821279 -1.70829 0.000726837 -1.71837 
-0.177522 -1.45109 0.871804 1.14007 -0.512058 -0.419708 1.03898 -0.411229 0.346528 0.271484 1.13696 0.274438 -0.158804 -0.823798 -1.70915 0.000708118 -1.71974 
-0.177673 -1.45122 0.871802 1.13957 -0.510613 -0.419121 1.0389 -0.410605 0.345508 0.271134 1.13703 0.274016 -0.159381 -0.826277 -1.71 0.000690298 -1.72108 
-0.177812 -1.45134 0.8718 1.13908 -0.509201 -0.418546 1.03882 -0.409995 0.344511 0.27079 1.1371 0.273602 -0.159941 -0.82872 -1.71084 0.000672952 -1.7224 
-0.177941 -1.45145 0.871798 1.1386 -0.507818 -0.417981 1.03874 -0.409394 0.343536 0.270453 1.13716 0.273195 -0.160485 -0.831126 -1.71167 0.00065605 -1.7237 
-0.17806 -1.45155 0.871796 1.13814 -0.506462 -0.417425 1.03866 -0.408804 0.34258 0.270121 1.13722 0.272795 -0.161013 -0.833495 -1.71249 0.000639696 -1.72499 
-0.178172 -1.45164 0.871794 1.13769 -0.505134 -0.416877 1.03858 -0.408224 0.341644 0.269794 1.13728 0.272401 -0.161523 -0.835831 -1.7133 0.000623675 -1.72625 
-0.17556 -1.45037 0.871796 1.13557 -0.497324 -0.41909 1.03853 -0.409337 0.340645 0.269826 1.13728 0.265827 -0.162426 -0.835179 -1.71179 -0.00184775 -1.72569 
-0.174081 -1.44818 0.871792 1.13222 -0.494747 -0.418569 1.0385 -0.408282 0.339164 0.269398 1.13727 0.265164 -0.162372 -0.836739 -1.71053 -0.00179783 -1.72507 
-0.173111 -1.44611 0.871789 1.12967 -0.492536 -0.417944 1.03847 -0.40737 0.337693 0.269055 1.13726 0.264652 -0.162206 -0.838351 -1.70947 -0.00177227 -1.72477 
-0.172419 -1.44424 0.871788 1.12769 -0.490582 -0.417311 1.03845 -0.406582 0.336342 0.268718 1.13725 0.264216 -0.161954 -0.840011 -1.70862 -0.00176402 -1.7247 
-0.171876 -1.44259 0.871788 1.12614 -0.488833 -0.416698 1.03843 -0.405883 0.335107 0.268391 1.13723 0.263828 -0.161645 -0.841706 -1.70798 -0.00176369 -1.72482 
-0.171413 -1.44116 0.87179 1.12492 -0.487248 -0.416113 1.03842 -0.405247 0.333975 0.268078 1.13721 0.263474 -0.161297 -0.843425 -1.70751 -0.00176633 -1.72508 
-0.170994 -1.43992 0.871793 1.12396 -0.485799 -0.415563 1.03841 -0.404661 0.332934 0.26778 1.13719 0.263144 -0.160921 -0.845164 -1.7072 -0.0017694 -1.72545 
-0.170598 -1.43884 0.871798 1.1232 -0.48446 -0.415043 1.0384 -0.404114 0.33197 0.267496 1.13717 0.262832 -0.160527 -0.846914 -1.70702 -0.00177189 -1.72591 
-0.170214 -1.4379 0.871804 1.12259 -0.483211 -0.41455 1.03839 -0.403596 0.331071 0.267222 1.13715 0.262534 -0.160121 -0.84867 -1.70694 -0.0017734 -1.72644 
-0.169837 -1.43709 0.871811 1.12211 -0.482036 -0.414083 1.03838 -0.403101 0.330225 0.26696 1.13712 0.262246 -0.159707 -0.850426 -1.70695 -0.00177367 -1.72702 
-0.169465 -1.43638 0.871819 1.12172 -0.480925 -0.413638 1.03837 -0.402628 0.329429 0.266708 1.13709 0.261967 -0.15929 -0.852182 -1.70703 -0.00177258 -1.72764 
-0.169096 -1.43575 0.871827 1.12141 -0.479866 -0.413213 1.03836 -0.402171 0.328671 0.266464 1.13706 0.261696 -0.158873 -0.853933 -1.70716 -0.00177033 -1.72829 
-0.168732 -1.43519 0.871836 1.12117 -0.478851 -0.412805 1.03835 -0.401728 0.327946 0.266227 1.13703 0.261432 -0.158457 -0.855676 -1.70734 -0.00176724 -1.72897 
-0.168372 -1.43469 0.871845 1.12097 -0.477876 -0.412409 1.03834 -0.401298 0.327251 0.265997 1.137 0.261173 -0.158042 -0.857412 -1.70756 -0.00176344 -1.72966 
-0.168015 -1.43424 0.871855 1.12082 -0.476933 -0.412027 1.03833 -0.400878 0.32658 0.265773 1.13697 0.26092 -0.157633 -0.859136 -1.7078 -0.00175879 -1.73037 
-0.167664 -1.43383 0.871865 1.1207 -0.476021 -0.411656 1.03832 -0.400469 0.325932 0.265554 1.13694 0.260671 -0.157226 -0.860851 -1.70807 -0.00175373 -1.73109 
-0.167318 -1.43346 0.871875 1.1206 -0.475133 -0.411294 1.03831 -0.400067 0.325302 0.265339 1.13691 0.260426 -0.156824 -0.862553 -1.70836 -0.0017482 -1.73181 
-0.166976 -1.43311 0.871886 1.12052 -0.474268 -0.410942 1.0383 -0.399673 0.32469 0.265129 1.13688 0.260185 -0.156431 -0.864242 -1.70866 -0.00174213 -1.73254 
-0.166641 -1.43279 0.871897 1.12046 -0.473422 -0.410595 1.03829 -0.399286 0.324092 0.264922 1.13685 0.259948 -0.156043 -0.865917 -1.70897 -0.00173595 -1.73327 
-0.166312 -1.43249 0.871908 1.12041 -0.472596 -0.410257 1.03828 -0.398906 0.323507 0.264719 1.13682 0.259714 -0.155661 -0.867579 -1.70929 -0.00172953 -1.734 
-0.165988 -1.43221 0.871919 1.12038 -0.471786 -0.409924 1.03827 -0.398531 0.322935 0.264519 1.13679 0.259483 -0.155286 -0.869227 -1.70961 -0.00172294 -1.73473 
-0.165672 -1.43194 0.87193 1.12035 -0.470993 -0.409598 1.03826 -0.398163 0.322375 0.264323 1.13676 0.259257 -0.154915 -0.870863 -1.70994 -0.00171631 -1.73546 
-0.165361 -1.43169 0.871941 1.12033 -0.470212 -0.409276 1.03825 -0.397799 0.321825 0.264129 1.13673 0.259032 -0.154551 -0.872484 -1.71027 -0.00170964 -1.73619 
-0.165057 -1.43145 0.871952 1.12031 -0.469446 -0.40896 1.03824 -0.397441 0.321284 0.263938 1.13671 0.25881 -0.154192 -0.874092 -1.71061 -0.00170283 -1.73691 
-0.164757 -1.43122 0.871963 1.1203 -0.468692 -0.408648 1.03823 -0.397087 0.320752 0.263749 1.13669 0.258591 -0.153842 -0.875685 -1.71094 -0.00169592 -1.73763 
-0.164464 -1.431 0.871974 1.12029 -0.46795 -0.408341 1.03822 -0.396738 0.320229 0.263563 1.13667 0.258375 -0.153496 -0.877265 -1.71128 -0.00168912 -1.73835 
-0.164176 -1.43079 0.871985 1.12028 -0.467219 -0.408037 1.03821 -0.396392 0.319714 0.263379 1.13665 0.25816 -0.153157 -0.878831 -1.71161 -0.00168223 -1.73907 
-0.163897 -1.43059 0.871996 1.12027 -0.466498 -0.407737 1.0382 -0.39605 0.319206 0.263198 1.13663 0.257948 -0.152822 -0.880384 -1.71195 -0.00167537 -1.73978 
-0.163621 -1.43039 0.872007 1.12026 -0.465787 -0.407441 1.03819 -0.395712 0.318706 0.263018 1.13661 0.257738 -0.152496 -0.881923 -1.71228 -0.00166846 -1.74049 
-0.163353 -1.4302 0.872018 1.12025 -0.465085 -0.407148 1.03818 -0.395377 0.318212 0.26284 1.13659 0.25753 -0.152174 -0.883448 -1.71261 -0.00166172 -1.74119 
-0.163089 -1.43001 0.872029 1.12024 -0.464393 -0.406859 1.03817 -0.395047 0.317724 0.262664 1.13657 0.257325 -0.151859 -0.88496 -1.71294 -0.00165498 -1.74189 
-0.162831 -1.42983 0.87204 1.12024 -0.463709 -0.406572 1.03816 -0.394719 0.317243 0.26249 1.13655 0.257122 -0.151548 -0.886459 -1.71327 -0.00164837 -1.74258 
-0.162577 -1.42965 0.872051 1.12023 -0.463036 -0.406289 1.03815 -0.394397 0.316769 0.262318 1.13653 0.256921 -0.151243 -0.887946 -1.7136 -0.0016418 -1.74327 
-0.162328 -1.42948 0.872062 1.12022 -0.46237 -0.406008 1.03814 -0.394077 0.3163 0.262147 1.13651 0.256722 -0.150944 -0.889419 -1.71392 -0.00163526 -1.74395 
-0.162084 -1.42931 0.872073 1.12021 -0.461713 -0.405732 1.03813 -0.39376 0.315837 0.261979 1.13649 0.256525 -0.15065 -0.89088 -1.71424 -0.00162873 -1.74463 
-0.161846 -1.42915 0.872084 1.1202 -0.461063 -0.405457 1.03812 -0.393447 0.315379 0.261812 1.13647 0.25633 -0.15036 -0.892329 -1.71456 -0.00162234 -1.7453 
-0.161612 -1.42899 0.872095 1.12019 -0.460421 -0.405187 1.03811 -0.393137 0.314928 0.261648 1.13645 0.256137 -0.150077 -0.893766 -1.71488 -0.00161591 -1.74597 
-0.161382 -1.42883 0.872106 1.12018 -0.459787 -0.404918 1.0381 -0.39283 0.314481 0.261484 1.13643 0.255946 -0.149799 -0.895191 -1.71519 -0.00160958 -1.74663 
-0.161157 -1.42868 0.872117 1.12017 -0.45916 -0.404652 1.03809 -0.392526 0.31404 0.261322 1.13641 0.255758 -0.149524 -0.896604 -1.7155 -0.00160344 -1.74729 
-0.164958 -1.42566 0.872043 1.12 -0.458162 -0.403692 1.038 -0.392276 0.31898 0.255895 1.13651 0.25725 -0.148581 -0.900684 -1.71536 0.00156671 -1.74815 
-0.168362 -1.42386 0.871943 1.12069 -0.455869 -0.40283 1.03789 -0.392848 0.320268 0.252944 1.13664 0.256863 -0.149121 -0.903581 -1.71471 0.00183076 -1.74983 
-0.171581 -1.42282 0.871842 1.12078 -0.453839 -0.402025 1.03777 -0.393111 0.321095 0.250461 1.13677 0.256473 -0.150096 -0.906636 -1.71406 0.00204304 -1.75157 
-0.174639 -1.42245 0.871743 1.1204 -0.451913 -0.401324 1.03764 -0.393197 0.321553 0.24839 1.13691 0.256064 -0.15142 -0.909785 -1.71339 0.00219783 -1.75335 
-0.177525 -1.42264 0.871647 1.11963 -0.450103 -0.400711 1.0375 -0.393127 0.321686 0.246697 1.13705 0.255646 -0.153013 -0.912991 -1.7127 0.00230727 -1.75514 
-0.180227 -1.42329 0.871554 1.11855 -0.448407 -0.400172 1.03736 -0.392927 0.321546 0.24534 1.13719 0.255226 -0.154806 -0.91622 -1.712 0.00238106 -1.75693 
-0.182739 -1.4243 0.871465 1.11723 -0.446823 -0.399694 1.03722 -0.392616 0.321174 0.244284 1.13733 0.254806 -0.156736 -0.919441 -1.71131 0.00242659 -1.75869 
-0.185054 -1.42558 0.871378 1.11573 -0.445346 -0.399265 1.03708 -0.392216 0.320613 0.243489 1.13747 0.254391 -0.158754 -0.922629 -1.71064 0.00245047 -1.76042 
